Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	stationaryDist[1]	stationaryDist[2]	tree_length
20736	-913.7705	-1055.983	142.2127	0.0228632	0.0101942	0.00198913	0.000711846	0.00162152	0.000513	0.0037602	0.0121937	0.0162619	0.0184616	0.000168512	0.00931312	0.00479291	0.0024005	2.56889e-05	0.00522792	0.00269444	0.00256493	0.00123468	0.00158354	0.0011986	0.00043649	0.00338705	0.00248798	8.51859e-05	0.00209588	0.00159194	0.00557639	0.0230409	0.00396001	0.000516003	0.00379468	0.000310043	0.00369969	0.0013386	0.00104988	0.00126822	0.0154963	0.00248189	0.00486487	0.00766084	0.00615806	0.00455303	0.00198256	0.00132915	0.000991225	0.0275348	0.00192847	0.0447931	0.0142883	0.0250393	0.0448375	0.00234174	0.00419156	0.0108456	0.00921727	0.0092748	0.0109447	0.0107589	0.00274818	0.0038038	0.00523514	0.00239766	0.0137034	0.0472507	0.000974011	0.0257021	0.0191154	0.00235108	0.0175932	0.00521399	0.00153829	0.00343574	0.00224275	0.012244	0.00261611	0.0032043	0.010878	0.00619584	0.00348784	0.0158925	0.0150512	3.40142e-05	0.0041184	0.00761878	0.6871243	1.312876	0.0624832	0.258637	0.655798	1.52486	3.86642	16.0043	2.004967	1.910682	0.0340949	0.0152023	0.00296631	0.00106155	0.00241811	0.000765015	0.00560743	0.0181839	0.0242507	0.027531	0.000251295	0.0138883	0.00714747	0.00357976	3.83088e-05	0.00779618	0.00401811	0.00382497	0.00184123	0.00236146	0.00178742	0.00065092	0.00505096	0.00371022	0.000127034	0.0031255	0.002374	0.00831584	0.0343599	0.0059054	0.000769494	0.00565885	0.000462355	0.0055172	0.0019962	0.00156564	0.00189125	0.023109	0.00370114	0.00725478	0.0114243	0.00918326	0.00678975	0.00295651	0.00198211	0.00147817	0.0410615	0.00287584	0.066798	0.0213075	0.0373401	0.0668644	0.00349215	0.0062507	0.0161736	0.0137453	0.0138311	0.0163213	0.0160443	0.00409825	0.00567245	0.00780695	0.00357554	0.0204353	0.0704629	0.0014525	0.0383285	0.028506	0.00350606	0.0262361	0.0077754	0.00229399	0.00512357	0.00334452	0.018259	0.00390129	0.00477844	0.0162219	0.0092396	0.00520128	0.0236999	0.0224452	5.07239e-05	0.0061416	0.0113616	0.656438	0.343562	0.6705745
20772	-914.4722	-1056.578	142.1056	0.048908	0.00754325	0.0040945	0.000101215	0.000727257	4.96912e-05	0.00243336	0.0139105	0.00577387	0.00431625	0.000206095	0.00677129	0.00184964	0.00138838	0.000354045	0.00414659	0.00179105	0.00252081	0.00159492	0.000354195	0.00267757	0.00559133	0.00269555	0.00164517	0.000325027	0.000751224	0.00180811	0.00529454	0.0183369	0.00242646	6.30659e-06	0.000400499	0.000630743	0.00186846	0.000581802	0.00445799	0.000367925	0.0160952	0.00229698	0.0109011	0.00661685	0.00528454	0.00303762	0.00243878	0.0045851	0.00734272	0.0374057	0.00702069	0.0228329	0.0167698	0.0201354	0.0553584	0.00186366	0.00202005	0.0027018	0.00314879	0.00533838	0.00520086	0.0125141	0.000965058	0.00659454	0.00827204	0.00496502	0.0254376	0.0451791	0.00146777	0.0192806	0.0164951	0.00509865	0.0110097	0.0124293	0.000483867	0.000648908	0.00152451	0.0211789	0.00211593	0.0113508	0.00814126	0.00958363	0.00189133	0.00136499	0.0174036	0.00126166	0.00497	0.0079227	0.6178584	1.382142	0.0690633	0.27158	0.665866	1.5018	3.68215	14.4795	1.932569	2.236988	0.0744816	0.0114875	0.00623547	0.000154139	0.00110753	7.56742e-05	0.00370574	0.0211842	0.00879296	0.00657317	0.000313859	0.0103119	0.0028168	0.00211435	0.000539172	0.0063148	0.00272757	0.00383892	0.00242889	0.0005394	0.00407764	0.00851498	0.00410503	0.00250541	0.00049498	0.00114403	0.00275356	0.008063	0.0279251	0.00369523	9.60424e-06	0.000609915	0.000960552	0.00284545	0.00088602	0.00678902	0.000560309	0.0245112	0.00349805	0.0166011	0.0100767	0.00804777	0.00462596	0.003714	0.0069826	0.0111821	0.0569647	0.0106917	0.0347719	0.0255385	0.030664	0.0843047	0.00283814	0.00307631	0.00411454	0.00479526	0.00812976	0.00792033	0.0190576	0.00146968	0.0100427	0.0125974	0.00756118	0.0387387	0.0688028	0.00223526	0.0293622	0.0251202	0.00776469	0.0167665	0.0189284	0.000736876	0.000988214	0.00232166	0.0322531	0.00322234	0.017286	0.0123982	0.0145948	0.00288028	0.00207872	0.0265038	0.00192137	0.00756877	0.0120654	0.691071	0.308929	0.6566464
20808	-918.9891	-1060.782	141.7932	0.0185379	0.00950666	0.0105682	9.53121e-05	0.000866392	0.000284424	0.000292858	0.00439137	0.0027308	0.00168945	0.00110665	0.0095435	0.00110627	0.00135496	0.00485519	0.00293145	0.00330346	0.00171234	0.000181359	0.00287461	0.00325042	0.000956263	0.00298302	0.00216322	0.000195161	0.0016711	0.00340306	0.00318154	0.00803552	0.00542104	2.73215e-05	5.53432e-05	0.000510146	0.000448035	0.00140396	0.000908797	6.43085e-05	0.00905956	0.00242597	0.00295861	0.00748516	0.00257435	0.00292946	0.0014859	0.00112543	0.00519096	0.0206724	0.0025875	0.0176306	0.0252252	0.0133218	0.0452072	0.00746317	0.00443399	0.00601667	0.000614159	0.00260357	0.00163927	0.0041135	0.00123158	0.000929362	0.000741894	0.00105346	0.00645535	0.0167072	0.00109878	0.0211356	0.0241675	0.00634449	0.00587444	0.00168623	0.00267505	0.000173384	0.0008816	0.00729116	0.00141398	0.00830621	0.00180068	0.00196252	0.00148745	0.00289592	0.0165324	0.00171795	0.00300724	0.010215	0.5868842	1.413116	0.048332	0.228191	0.630668	1.58562	4.3823	20.6902	2.190653	2.407827	0.0414568	0.02126	0.0236339	0.000213149	0.00193753	0.000636064	0.000654925	0.00982052	0.00610695	0.00377816	0.00247484	0.0213424	0.00247398	0.00303013	0.0108578	0.00655567	0.0073876	0.00382936	0.000405579	0.00642855	0.007269	0.00213851	0.006671	0.00483767	0.000436443	0.00373713	0.00761035	0.00711496	0.01797	0.0121232	6.10998e-05	0.000123765	0.00114085	0.00100195	0.00313972	0.00203236	0.000143815	0.0202601	0.00542526	0.00661642	0.0167392	0.00575708	0.00655123	0.00332296	0.00251682	0.0116087	0.0462302	0.00578649	0.0394277	0.0564117	0.0297918	0.101098	0.0166901	0.00991584	0.0134552	0.00137346	0.00582242	0.00366595	0.00919912	0.00275421	0.00207836	0.00165912	0.00235587	0.0144363	0.0373627	0.00245723	0.0472661	0.0540465	0.0141883	0.0131372	0.00377096	0.00598229	0.000387743	0.00197154	0.0163054	0.00316212	0.0185754	0.0040269	0.00438883	0.00332643	0.00647621	0.0369719	0.00384189	0.00672516	0.022844	0.706558	0.293442	0.4471622
20844	-913.3434	-1055.366	142.0228	0.0296005	0.0133735	0.00559095	0.000326736	0.00100478	0.000301404	0.0006722	0.00258378	0.00263313	0.00286936	0.00567404	0.00136033	0.00167343	0.0019061	0.00187456	0.00048916	0.00384643	0.00146654	0.00126794	0.00304821	0.00380644	0.00350141	0.00203867	0.000474239	0.000831638	0.00155266	0.00354914	0.00277141	0.0228352	0.00130852	2.33926e-05	0.0005218	0.000908983	0.000291269	0.000786388	0.00334454	0.000300873	0.0192911	0.001827	0.00730752	0.0022628	0.00472606	0.00348015	0.00330519	0.00274078	0.00638577	0.0275174	0.00456109	0.0145186	0.0263332	0.0213085	0.0228473	0.00492952	0.00623754	0.00378976	0.00411972	0.00400839	0.00515339	0.0118457	0.00351065	0.00118163	0.00218631	0.00353729	0.00106451	0.0297389	0.00228782	0.012937	0.0157255	0.00581157	0.00931893	0.000470373	0.00150808	0.0012017	0.000748418	0.0183353	0.00685569	0.00822863	0.00578611	0.00439482	0.000579304	0.0191152	0.0218496	0.00473313	0.00229712	0.00520281	0.6325058	1.367494	0.0551274	0.243311	0.643419	1.5542	4.10997	18.1398	2.095532	2.162026	0.0561134	0.0253521	0.0105987	0.00061939	0.00190475	0.000571368	0.00127428	0.00489804	0.0049916	0.00543941	0.0107562	0.00257876	0.00317231	0.00361337	0.00355358	0.000927296	0.00729163	0.0027801	0.00240363	0.00577846	0.00721583	0.00663757	0.00386469	0.00089901	0.00157653	0.00294336	0.00672806	0.00525373	0.0432884	0.00248055	4.43451e-05	0.00098917	0.00172315	0.000552156	0.00149075	0.00634022	0.000570361	0.03657	0.00346342	0.0138528	0.00428956	0.00895915	0.00659728	0.0062656	0.00519566	0.0121054	0.0521645	0.00864642	0.0275228	0.0499195	0.0403944	0.0433114	0.00934483	0.0118244	0.00718421	0.00780972	0.00759865	0.00976923	0.0224558	0.0066551	0.00224	0.00414456	0.00670561	0.00201799	0.0563758	0.004337	0.0245244	0.0298107	0.0110169	0.0176658	0.00089168	0.00285885	0.00227805	0.00141877	0.0347579	0.0129962	0.0155989	0.0109687	0.00833121	0.00109818	0.0362365	0.0414201	0.00897254	0.00435462	0.00986291	0.683747	0.316253	0.5275127
20880	-918.2729	-1059.454	141.1809	0.0167425	0.00395723	0.00305265	0.000314049	0.000996898	0.000284077	6.59747e-05	0.00552831	0.00949467	0.00158147	0.00216374	0.000442168	0.00112035	0.00147208	0.00235756	0.000903857	0.00141832	0.00218635	0.00209877	0.00180906	0.00283677	0.00215591	0.00190749	0.000374747	0.000203492	0.00356605	0.0018048	0.00529405	0.0183844	0.00274583	0.000153537	0.00113033	0.000107629	0.000233329	0.000170428	0.00220902	0.00101322	0.00831809	0.00159505	0.00254762	0.00384926	0.00280246	0.00128096	0.00036144	0.00234867	0.00386474	0.0186188	0.0173391	0.00769892	0.0121163	0.00812928	0.0195806	0.00268393	0.00205464	0.00153798	0.00066338	0.00356825	0.00188519	0.00801859	0.00259493	0.000274521	0.00126533	0.00209844	0.00234184	0.00706124	0.00377217	0.00704366	0.0126348	0.000786024	0.00658424	0.00242953	0.000875883	0.000198276	0.00191439	0.00586216	0.00373265	0.00858567	0.000268557	0.00239281	0.00163084	0.00640073	0.00866321	0.00197295	0.00245501	0.00500509	0.4482113	1.551789	0.0429496	0.215422	0.61944	1.61436	4.64204	23.2831	2.276024	3.462182	0.0504309	0.0119197	0.00919503	0.000945962	0.0030028	0.00085568	0.000198725	0.0166521	0.0285993	0.0047636	0.0065175	0.00133187	0.00337465	0.00443412	0.00710131	0.00272255	0.00427217	0.00658561	0.00632179	0.00544914	0.00854476	0.0064939	0.00574563	0.00112879	0.000612948	0.0107415	0.00543632	0.0159465	0.0553766	0.00827083	0.000462476	0.00340473	0.000324194	0.000702821	0.000513354	0.00665389	0.00305198	0.0250553	0.00480452	0.00767379	0.0115945	0.0084414	0.00385842	0.00108871	0.00707454	0.0116412	0.0560824	0.052228	0.0231903	0.0364961	0.0244866	0.0589797	0.00808438	0.00618889	0.00463263	0.0019982	0.0107481	0.00567847	0.0241532	0.00781631	0.000826896	0.00381136	0.00632079	0.00705396	0.0212695	0.0113623	0.0212165	0.0380578	0.00236762	0.0198327	0.0073181	0.00263829	0.000597235	0.00576642	0.0176577	0.0112433	0.0258613	0.000808933	0.00720747	0.00491233	0.0192799	0.0260948	0.0059428	0.00739485	0.0150761	0.775894	0.224106	0.3319894
20916	-930.1268	-1071.435	141.3077	0.0165352	0.0136878	0.00455443	0.000747998	0.00183658	0.00649397	0.000130287	0.00757028	0.00453878	0.000429894	0.00296295	0.00585777	0.00183358	1.68381e-05	0.00318728	0.000773545	0.00267917	0.00036934	0.00685126	0.00706129	0.00247766	0.00312883	0.00258767	0.000402998	0.000278655	0.00547978	0.00457496	0.0024418	0.0231643	0.0017712	0.000244516	0.000460861	0.00139713	0.000127174	0.00148507	0.00202251	0.000786871	0.0094383	0.00169802	0.0033159	0.00810381	0.00293947	0.00564627	0.000579434	0.00120685	0.00442143	0.0266606	0.0125936	0.0121902	0.0234159	0.0114623	0.026813	0.00241847	0.000488922	0.00645304	0.00170541	0.00724948	0.00464471	0.00911082	0.00103296	3.1854e-05	0.000865252	0.00287353	0.00217414	0.00916507	0.000829463	0.0131186	0.00696527	0.00367606	0.00845192	0.00425755	0.00304651	0.000488	0.00078972	0.00336227	0.00593159	0.00323005	0.0010765	0.00234379	0.00218903	0.00871445	0.0108453	0.00148128	0.00398364	0.0122477	0.4380718	1.561928	0.0493678	0.230563	0.632706	1.58051	4.33721	20.2561	2.175321	3.565462	0.037866	0.0313453	0.0104297	0.00171293	0.00420581	0.0148713	0.000298359	0.0173361	0.0103939	0.000984465	0.00678521	0.0134144	0.00419893	3.85594e-05	0.00729892	0.00177143	0.00613534	0.000845794	0.0156895	0.0161705	0.00567389	0.00716509	0.00592582	0.000922872	0.000638126	0.0125488	0.0104767	0.00559177	0.0530467	0.00405607	0.000559946	0.00105538	0.00319944	0.000291231	0.00340083	0.00463158	0.00180195	0.0216139	0.0038885	0.00759348	0.0185579	0.00673143	0.0129301	0.00132691	0.00276371	0.0101252	0.0610533	0.0288396	0.0279158	0.0536228	0.026249	0.0614023	0.00553835	0.00111964	0.0147776	0.00390542	0.0166014	0.0106365	0.0208639	0.00236549	7.29462e-05	0.00198144	0.00658043	0.00497882	0.0209882	0.00189949	0.0300418	0.0159506	0.00841824	0.019355	0.00974987	0.00697656	0.00111753	0.00180847	0.00769966	0.0135834	0.00739688	0.0024652	0.00536733	0.00501291	0.0199562	0.024836	0.00339215	0.00912261	0.0280475	0.780964	0.219036	0.4366778
20952	-921.5724	-1062.945	141.3728	0.0169827	0.00629037	0.0102944	0.00134982	0.00377975	0.000522443	0.00484194	0.00296219	0.00585948	0.00315103	7.36247e-05	0.00325141	0.00126432	0.000102298	0.00222322	0.00318241	0.000424907	0.000248019	0.00712045	0.00799932	0.0028068	0.00374136	0.0011912	0.00208379	0.000643956	0.0011474	0.00154929	0.00371445	0.028838	0.00164458	0.00161797	8.07832e-05	0.00261015	0.00134715	0.00306814	0.00119202	0.000836752	0.00931928	0.00507488	0.000443255	0.00154917	0.00286097	0.000709661	0.00225999	0.00324805	0.00416346	0.0167913	0.00799886	0.0138096	0.0177444	0.00944051	0.0202831	0.000571127	0.0054909	0.00488117	0.00934184	0.00413507	0.00440045	0.00651198	0.00161682	0.000198705	0.00043751	0.00264299	0.00246296	0.0138606	0.00320095	0.00580988	0.0182006	0.00073132	0.0120675	0.00199243	0.002441	0.000762792	0.0038368	0.0221855	0.00616209	0.0114525	0.0014213	0.00265515	0.00112533	0.00925942	0.00948826	0.00869083	0.00560969	0.0152448	0.4255642	1.574436	0.0574432	0.248243	0.64746	1.5445	4.02831	17.4085	2.065778	3.699643	0.0373554	0.0138364	0.0226437	0.00296909	0.00831401	0.00114918	0.0106504	0.00651569	0.0128886	0.00693105	0.000161946	0.00715186	0.00278101	0.000225016	0.00489023	0.00700008	0.000934632	0.000545546	0.0156623	0.0175954	0.00617388	0.00822955	0.00262018	0.00458355	0.00141646	0.00252385	0.00340784	0.00817038	0.0634326	0.00361745	0.00355892	0.000177692	0.00574133	0.00296322	0.00674874	0.002622	0.00184054	0.0204988	0.0111628	0.000974991	0.00340757	0.00629304	0.00156098	0.00497111	0.00714447	0.00915801	0.0369345	0.0175944	0.0303758	0.0390308	0.0207655	0.0446151	0.00125626	0.0120779	0.0107367	0.0205485	0.00909557	0.0096793	0.0143239	0.00355639	0.000437075	0.000962354	0.00581357	0.00541756	0.0304879	0.00704086	0.0127795	0.0400344	0.00160862	0.0265439	0.00438258	0.00536927	0.00167785	0.00843949	0.0487995	0.0135542	0.0251911	0.00312632	0.00584031	0.00247529	0.0203672	0.0208705	0.0191165	0.0123392	0.0335327	0.787218	0.212782	0.4546246
20988	-909.9295	-1051.307	141.3775	0.0116107	0.00252592	0.00781778	0.00136584	0.00290127	0.000978994	0.00168748	0.00990575	0.00680024	0.00328993	5.26395e-05	0.00193293	0.000696755	0.000924704	0.00220799	0.00223285	0.000739427	0.00168518	0.00136424	0.00343131	0.00299194	0.00477427	0.0020273	0.000808472	0.000793033	0.000558311	0.00162687	0.00453937	0.0177541	0.00539317	0.00125986	5.14236e-05	0.00134034	0.00207645	0.00106445	0.00196294	0.00134059	0.00482339	0.00415999	0.000700161	0.00383229	0.00403677	0.000747739	0.00106081	0.00103041	0.000945672	0.020506	0.0167709	0.00792986	0.0123551	0.0120388	0.0270035	0.000444416	0.00248942	0.0024637	0.00591621	0.00294512	0.00383123	0.0158785	0.00133592	0.000276862	9.51619e-05	0.00316623	0.0019213	0.0143664	0.00217451	0.000855936	0.017628	0.000307068	0.00892827	0.00291061	0.000237178	0.00213661	0.000499524	0.00572715	0.00479822	0.00181128	0.00215659	0.00146537	0.000685711	0.0111367	0.0073882	0.00314118	0.0014579	0.011191	0.4976954	1.502305	0.0420035	0.213095	0.617344	1.61984	4.69275	23.8076	2.292131	3.018523	0.031026	0.00674977	0.0208907	0.0036498	0.00775277	0.00261607	0.00450928	0.0264701	0.0181716	0.00879134	0.000140663	0.00516517	0.00186187	0.00247099	0.0059002	0.00596663	0.0019759	0.00450315	0.00364552	0.00916915	0.00799505	0.0127578	0.00541735	0.0021604	0.00211914	0.00149192	0.00434733	0.0121301	0.0474425	0.0144116	0.0033666	0.000137414	0.00358167	0.0055487	0.00284443	0.00524537	0.00358232	0.0128891	0.0111163	0.00187097	0.0102406	0.010787	0.00199811	0.00283469	0.00275345	0.00252703	0.0547961	0.0448153	0.0211902	0.0330153	0.03217	0.0721588	0.00118757	0.00665223	0.00658349	0.0158093	0.00786994	0.0102378	0.0424305	0.00356984	0.00073983	0.000254292	0.00846079	0.00513409	0.0383898	0.00581073	0.00228723	0.0471056	0.000820548	0.0238581	0.00777773	0.000633788	0.00570944	0.00133483	0.0153041	0.0128218	0.0048401	0.00576284	0.00391577	0.00183236	0.0297594	0.0197427	0.00839385	0.00389581	0.0299045	0.751152	0.248848	0.3742236
21024	-922.3713	-1064.114	141.7423	0.012506	0.00399678	0.00831281	0.00174888	0.000974632	0.00024916	0.00396533	0.00566341	0.00167471	0.000543858	6.82327e-05	0.00213675	0.00106783	0.0041764	0.00125805	0.00130652	0.00115947	0.00202652	0.00115497	0.00149637	0.00316356	0.00301998	0.00171632	0.00227905	0.000671387	0.00127343	0.000710776	0.00269232	0.0125078	0.00309809	0.000393888	4.51271e-05	0.000600584	0.00249848	0.00128816	0.00319405	8.30582e-05	0.00551627	0.0029518	0.00394704	0.00385676	0.00346901	0.000738358	0.00179534	0.000216613	0.00125257	0.0173605	0.0153378	0.0146129	0.00596481	0.0121457	0.0251181	8.41281e-05	0.0023818	0.00195268	0.00286849	0.00663134	0.00452116	0.00607651	0.00448556	6.51468e-05	0.000306037	0.00143931	0.00360194	0.0121627	0.00250912	0.000534448	0.0127929	0.00189228	0.00755873	0.00389549	0.000942004	0.00135099	1.67172e-05	0.00494685	0.000947551	0.00875147	0.00213671	0.00184514	0.000526584	0.00225104	0.0062549	0.00440853	0.00246991	0.00242522	0.7023076	1.297692	0.0323976	0.187747	0.593428	1.68512	5.32631	30.8665	2.479889	1.847755	0.038594	0.0123342	0.0256537	0.00539713	0.00300776	0.00076892	0.0122372	0.0174775	0.00516824	0.00167837	0.000210569	0.00659411	0.00329536	0.0128886	0.0038824	0.00403199	0.00357816	0.00625394	0.0035643	0.00461785	0.0097629	0.0093198	0.00529665	0.00703325	0.00207193	0.00392986	0.00219349	0.00830861	0.0385995	0.00956084	0.00121556	0.000139264	0.00185343	0.00771041	0.0039753	0.00985697	0.000256321	0.0170234	0.00910938	0.0121807	0.0119021	0.0107055	0.00227861	0.00554049	0.000668476	0.00386548	0.0535753	0.0473332	0.0450959	0.0184077	0.0374821	0.0775154	0.000259623	0.00735034	0.00602605	0.00885228	0.0204646	0.0139525	0.0187524	0.0138426	0.000201046	0.000944444	0.00444178	0.0111158	0.0375345	0.00774325	0.00164933	0.0394793	0.00583966	0.0233266	0.0120217	0.00290707	0.00416921	5.159e-05	0.0152662	0.00292418	0.0270074	0.00659397	0.00569419	0.00162506	0.00694679	0.0193029	0.0136049	0.00762224	0.00748432	0.648846	0.351154	0.3240395
21060	-922.3763	-1063.973	141.5963	0.010043	0.00238709	0.00393061	0.00305217	0.00191346	0.000953363	0.00423357	0.00692422	0.00571624	0.00192449	0.00023293	0.002309	0.00224771	0.0005328	0.00152906	0.0013515	0.00442107	0.00150133	0.00280285	0.000330714	0.00150325	0.00201374	0.000944303	0.000970358	0.000765274	0.00155693	0.000429182	0.00433928	0.0152923	0.00397601	0.000646628	0.000621432	0.000633917	0.004892	0.00085279	0.00242806	0.000751826	0.00534216	0.0135818	0.00378761	0.000723449	0.00602834	0.00241412	0.00370459	0.000683204	0.00113183	0.0360997	0.0240699	0.0239085	0.00870761	0.0125631	0.0199508	0.00231053	0.00843891	0.00206184	0.00572103	0.00810763	0.00713106	0.00643184	0.000781469	0.00136795	0.0037023	0.00458996	0.00393618	0.0387871	0.000927258	0.00111773	0.0136408	0.00299292	0.00461306	0.00334575	0.00368466	0.0015264	5.02878e-05	0.00622128	0.00401016	0.00737792	0.00137625	0.00286673	0.000882051	0.00172363	0.00336496	0.00538997	0.00401808	0.00912569	0.499987	1.500013	0.0540255	0.240927	0.641445	1.55898	4.15064	18.5098	2.110132	3.000104	0.0230729	0.00548411	0.00903019	0.00701205	0.00439598	0.00219026	0.0097262	0.0159077	0.0131325	0.00442132	0.000535134	0.00530469	0.0051639	0.00122405	0.00351286	0.00310493	0.010157	0.00344916	0.00643928	0.000759783	0.00345356	0.00462637	0.00216944	0.0022293	0.00175814	0.00357689	0.000986003	0.00996907	0.0351326	0.00913449	0.00148556	0.00142768	0.00145636	0.0112389	0.0019592	0.00557823	0.00172724	0.0122731	0.0312029	0.00870167	0.00166205	0.0138495	0.00554621	0.00851092	0.00156959	0.00260027	0.0829354	0.0552983	0.0549274	0.0200049	0.0288625	0.045835	0.00530821	0.0193876	0.00473686	0.0131435	0.0186265	0.0163829	0.0147765	0.00179535	0.00314273	0.00850567	0.010545	0.00904298	0.0891094	0.00213028	0.00256788	0.0313383	0.00687594	0.010598	0.00768652	0.00846514	0.00350674	0.000115531	0.0142928	0.00921294	0.01695	0.0031618	0.00658602	0.00202642	0.00395987	0.00773066	0.0123829	0.00923114	0.0209654	0.750007	0.249993	0.4352747
